StopID,PID,ObjectId,perceivedRace_Asian,perceivedRace_Black,perceivedRace_Hispanic,perceivedRace_Middle Eastern or South Asian,perceivedRace_Native American,perceivedRace_Pacific Islander,perceivedRace_White
6407,1,700,0,1,0,0,0,0,0
6408,1,912,0,1,0,0,0,0,0
6409,1,1002,0,0,1,0,0,0,0
6410,1,1003,0,1,0,0,0,0,0
6411,1,1004,0,0,1,0,0,0,0
6412,1,1005,0,0,1,0,0,0,0
6413,1,3021,1,0,1,0,0,0,1
6414,1,1009,1,0,0,0,0,0,0
6415,1,1010,0,1,0,0,0,0,0
6416,1,3036,0,1,1,0,0,0,1
6417,1,1014,0,1,0,0,0,0,0
6418,1,1015,0,1,0,0,0,0,0
6419,1,1016,0,1,0,0,0,0,0
6420,1,1017,0,1,0,0,0,0,0
6421,1,3057,0,1,1,0,0,0,1
6422,1,1021,0,1,0,0,0,0,0
6423,1,1022,0,0,0,0,0,0,1
6424,1,1023,0,1,0,0,0,0,0
6425,1,1024,0,1,0,0,0,0,0
6427,1,1025,0,1,0,0,0,0,0
6428,1,1026,0,1,0,0,0,0,0
6429,1,1027,0,0,0,0,0,0,1
6430,1,1028,0,1,0,0,0,0,0
6431,1,1029,0,0,0,0,0,0,1
6432,1,1030,0,1,0,0,0,0,0
6433,1,1031,0,0,0,0,0,0,1
6434,1,1032,0,1,0,0,0,0,0
6435,1,1033,0,1,0,0,0,0,0
6435,2,1034,0,1,0,0,0,0,0
6436,1,1035,0,0,1,0,0,0,0
6437,1,1036,0,0,0,0,0,0,1
6438,1,1037,0,0,0,0,0,0,1
6439,1,1038,0,1,0,0,0,0,0
6440,1,1039,0,0,0,0,0,0,1
6441,1,1040,0,0,0,0,0,0,1
6442,1,1041,0,0,0,0,0,0,1
6443,1,1042,0,0,1,0,0,0,0
6444,1,1043,0,0,0,0,0,0,1
6445,1,1044,0,0,1,0,0,0,0
6445,2,1045,0,0,1,0,0,0,0
6446,1,1046,0,0,0,0,0,0,1
6447,1,1047,0,0,1,0,0,0,0
6448,1,1048,0,0,0,0,0,0,1
6449,1,1049,0,1,0,0,0,0,0
6450,1,1050,0,0,0,0,0,0,1
6451,1,806,0,0,0,0,0,0,1
6451,2,809,0,0,0,0,0,0,1
6452,1,811,0,0,0,0,0,0,1
6453,1,4081,1,1,1,0,1,1,0
6454,1,824,0,1,0,0,0,0,0
6455,1,827,0,0,1,0,0,0,0
6456,1,830,0,1,0,0,0,0,0
6456,2,833,0,0,1,0,0,0,0
6457,1,3360,0,0,1,1,1,1,0
6457,2,3410,1,1,1,1,0,0,0
6458,1,860,0,0,1,0,0,0,0
6458,2,863,0,0,1,0,0,0,0
6459,1,866,0,0,1,0,0,0,0
6460,1,869,0,0,0,0,0,0,1
6461,1,872,0,0,1,0,0,0,0
6462,1,875,0,1,0,0,0,0,0
6463,1,878,0,0,0,0,0,0,1
6464,1,881,0,0,0,0,0,0,1
6465,1,884,1,0,0,0,0,0,0
6466,1,887,0,0,0,1,0,0,0
6467,1,890,0,0,1,0,0,0,0
6467,2,893,0,0,1,0,0,0,0
6468,1,894,0,0,0,0,0,0,1
6468,2,895,0,1,0,0,0,0,0
6469,1,896,0,0,1,0,0,0,0
6470,1,897,0,1,0,0,0,0,0
6471,1,898,0,0,0,0,0,0,1
6472,1,899,0,0,1,0,0,0,0
6473,1,900,0,1,0,0,0,0,0
6474,1,901,0,0,1,0,0,0,0
6474,2,902,0,0,1,0,0,0,0
6475,1,903,0,0,0,0,0,0,1
6476,1,904,0,0,1,0,0,0,0
6477,1,905,0,0,1,0,0,0,0
6478,1,906,0,0,0,0,0,0,1
6479,1,907,0,1,0,0,0,0,0
6480,1,908,0,0,1,0,0,0,0
6481,1,909,0,0,0,0,0,0,1
6482,1,910,0,0,1,0,0,0,0
6483,1,911,0,0,1,0,0,0,0
6484,1,1603,0,0,1,0,0,0,1
6484,2,803,0,0,0,0,0,0,1
6485,1,804,1,0,0,0,0,0,0
6486,1,805,0,1,0,0,0,0,0
6486,2,807,0,1,0,0,0,0,0
6487,1,808,0,1,0,0,0,0,0
6488,1,810,0,0,1,0,0,0,0
6489,1,813,0,1,0,0,0,0,0
6490,1,815,0,1,0,0,0,0,0
6491,1,817,0,0,0,0,0,0,1
6492,1,820,0,0,0,0,0,0,1
6493,1,823,0,1,0,0,0,0,0
6494,1,826,0,0,1,0,0,0,0
6495,1,829,0,0,1,0,0,0,0
6496,1,832,0,0,1,0,0,0,0
6497,1,837,0,0,1,0,0,0,0
6498,1,1683,0,1,1,0,0,0,0
6498,2,846,0,0,1,0,0,0,0
6499,1,849,0,0,1,0,0,0,0
6500,1,852,0,1,0,0,0,0,0
6501,1,855,0,0,1,0,0,0,0
6502,1,858,0,1,0,0,0,0,0
6503,1,861,0,0,0,0,0,0,1
6504,1,864,0,1,0,0,0,0,0
6505,1,867,0,0,1,0,0,0,0
6507,1,870,0,0,0,0,0,0,1
6508,1,873,0,1,0,0,0,0,0
6509,1,876,0,1,0,0,0,0,0
6510,1,879,0,1,0,0,0,0,0
6511,1,882,0,0,0,0,0,0,1
6512,1,885,0,0,1,0,0,0,0
6513,1,888,0,1,0,0,0,0,0
6514,1,891,0,1,0,0,0,0,0
6515,1,914,0,0,1,0,0,0,0
6516,1,915,0,0,1,0,0,0,0
6517,1,917,0,0,0,0,0,0,1
6518,1,918,0,0,1,0,0,0,0
6519,1,920,0,0,0,0,0,0,1
6520,1,922,0,1,0,0,0,0,0
6521,1,924,0,0,1,0,0,0,0
6522,1,926,0,0,0,0,0,0,1
6523,1,928,0,0,0,0,0,0,1
6524,1,930,0,0,0,0,0,0,1
6525,1,932,0,0,1,0,0,0,0
6526,1,934,0,0,1,0,0,0,0
6527,1,936,1,0,0,0,0,0,0
6528,1,938,0,0,0,0,0,0,1
6528,2,940,0,0,0,0,0,0,1
6529,1,1052,0,0,1,0,0,0,0
6530,1,1055,0,1,0,0,0,0,0
6531,1,1057,0,0,0,0,0,0,1
6532,1,1059,0,1,0,0,0,0,0
6533,1,2127,0,1,0,0,0,0,1
6534,1,1068,0,0,1,0,0,0,0
6535,1,1071,0,1,0,0,0,0,0
6536,1,1074,0,0,1,0,0,0,0
6537,1,1077,0,0,0,0,0,0,1
6538,1,1080,0,0,0,1,0,0,0
6538,2,1083,0,0,0,1,0,0,0
6539,1,1086,0,0,0,0,0,0,1
6540,1,1089,0,0,1,0,0,0,0
6541,1,1092,0,1,0,0,0,0,0
6542,1,1095,0,1,0,0,0,0,0
6543,1,1098,0,1,0,0,0,0,0
6544,1,1101,0,1,0,0,0,0,0
6545,1,1104,0,0,1,0,0,0,0
6545,2,1107,0,0,1,0,0,0,0
6546,1,1110,0,0,1,0,0,0,0
6547,1,1113,0,0,1,0,0,0,0
6548,1,1116,0,0,0,0,0,0,1
6549,1,1119,0,0,1,0,0,0,0
6550,1,1122,0,1,0,0,0,0,0
6551,1,1125,0,0,1,0,0,0,0
6552,1,1128,0,0,0,0,0,0,1
6553,1,1131,0,1,0,0,0,0,0
6554,1,1134,0,1,0,0,0,0,0
6554,2,1137,0,1,0,0,0,0,0
6555,1,1140,0,0,1,0,0,0,0
6556,1,1143,0,1,0,0,0,0,0
6557,1,1146,0,1,0,0,0,0,0
6558,1,1149,0,0,1,0,0,0,0
6559,1,1152,1,0,0,0,0,0,0
6560,1,8148,1,1,1,1,1,1,1
6561,1,1176,0,0,1,0,0,0,0
6562,1,1179,0,0,1,0,0,0,0
6563,1,1182,0,1,0,0,0,0,0
6564,1,1185,0,0,1,0,0,0,0
6565,1,1188,0,1,0,0,0,0,0
6565,2,1191,0,1,0,0,0,0,0
6566,1,1195,0,1,0,0,0,0,0
6566,2,1196,0,1,0,0,0,0,0
6567,1,819,0,0,0,0,0,0,1
6568,1,822,0,1,0,0,0,0,0
6569,1,825,0,1,0,0,0,0,0
6570,1,828,0,0,0,0,0,0,1
6571,1,831,0,0,0,0,0,0,1
6572,1,834,0,0,0,0,0,0,1
6573,1,836,0,0,0,0,0,0,1
6574,1,839,0,0,1,0,0,0,0
6575,1,841,0,0,1,0,0,0,0
6576,1,844,0,0,1,0,0,0,0
6577,1,847,0,0,0,0,0,0,1
6578,1,850,0,0,0,0,0,0,1
6579,1,853,0,0,0,0,0,0,1
6580,1,856,0,0,0,1,0,0,0
6581,1,1721,0,1,0,0,0,0,1
6582,1,865,1,0,0,0,0,0,0
6583,1,868,0,0,0,1,0,0,0
6584,1,871,0,0,0,0,0,0,1
6585,1,874,0,1,0,0,0,0,0
6586,1,877,0,1,0,0,0,0,0
6587,1,880,0,0,0,0,0,0,1
6588,1,883,0,0,0,0,0,0,1
6589,1,886,0,0,0,0,0,0,1
6590,1,889,0,0,0,0,0,0,1
6591,1,892,0,0,0,0,0,0,1
6592,1,916,0,1,0,0,0,0,0
6593,1,919,1,0,0,0,0,0,0
6594,1,921,0,0,0,0,0,0,1
6594,2,923,0,0,1,0,0,0,0
6594,3,925,0,0,0,0,0,0,1
6595,1,927,1,0,0,0,0,0,0
6596,1,929,0,0,0,0,0,0,1
6597,1,931,0,0,0,0,0,0,1
6598,1,933,0,0,1,0,0,0,0
6599,1,935,1,0,0,0,0,0,0
6600,1,937,0,0,1,0,0,0,0
6601,1,939,0,0,1,0,0,0,0
6602,1,941,0,0,0,0,0,0,1
6603,1,942,0,0,1,0,0,0,0
6604,1,943,1,0,0,0,0,0,0
6605,1,944,0,0,0,0,0,1,0
6606,1,945,0,1,0,0,0,0,0
6607,1,946,0,0,1,0,0,0,0
6608,1,947,0,0,0,0,0,0,1
6609,1,948,0,0,1,0,0,0,0
6610,1,949,0,0,1,0,0,0,0
6611,1,950,0,1,0,0,0,0,0
6611,2,951,0,1,0,0,0,0,0
6611,3,952,0,1,0,0,0,0,0
6611,4,1053,0,1,0,0,0,0,0
6612,1,1056,0,1,0,0,0,0,0
6613,1,1058,0,0,1,0,0,0,0
6615,1,1060,0,0,1,0,0,0,0
6616,1,1063,0,0,0,0,0,0,1
6617,1,1066,0,0,0,1,0,0,0
6618,1,1069,0,0,0,0,0,0,1
6619,1,1072,0,0,0,0,0,0,1
6620,1,1075,0,0,1,0,0,0,0
6621,1,1078,0,0,0,1,0,0,0
6622,1,1081,0,1,0,0,0,0,0
6623,1,1084,0,0,1,0,0,0,0
6624,1,1087,1,0,0,0,0,0,0
6625,1,5480,0,1,1,1,1,1,0
6626,1,1105,0,0,1,0,0,0,0
6627,1,1108,0,0,0,0,0,0,1
6628,1,1111,0,0,1,0,0,0,0
6628,2,1114,0,0,1,0,0,0,0
6628,3,1117,0,0,1,0,0,0,0
6629,1,1120,0,1,0,0,0,0,0
6629,2,1123,0,0,0,0,0,0,1
6630,1,1126,0,0,0,0,0,0,1
6631,1,1129,0,0,0,0,0,0,1
6631,2,1132,0,1,0,0,0,0,0
6631,3,1135,0,1,0,0,0,0,0
6631,4,1138,0,1,0,0,0,0,0
6632,1,1141,0,0,1,0,0,0,0
6633,1,1144,0,1,0,0,0,0,0
6634,1,1147,0,1,0,0,0,0,0
6635,1,1150,0,0,1,0,0,0,0
6636,1,1153,0,0,1,0,0,0,0
6637,1,1156,0,1,0,0,0,0,0
6638,1,1159,0,0,1,0,0,0,0
6639,1,1162,0,0,1,0,0,0,0
6640,1,1165,0,1,0,0,0,0,0
6641,1,1168,0,0,0,1,0,0,0
6642,1,1171,0,0,0,0,0,0,1
6643,1,1174,0,0,0,0,0,0,1
6644,1,1177,0,1,0,0,0,0,0
6645,1,1180,0,1,0,0,0,0,0
6647,1,1183,0,1,0,0,0,0,0
6648,1,1186,1,0,0,0,0,0,0
6649,1,1189,0,1,0,0,0,0,0
6649,2,1192,0,1,0,0,0,0,0
6649,3,1193,0,1,0,0,0,0,0
6650,1,2107,0,0,1,0,0,0,1
6651,1,953,0,1,0,0,0,0,0
6652,1,954,0,0,1,0,0,0,0
6653,1,955,0,1,0,0,0,0,0
6654,1,956,0,0,1,0,0,0,0
6655,1,957,0,1,0,0,0,0,0
6655,2,958,0,1,0,0,0,0,0
6656,1,959,0,0,0,1,0,0,0
6657,1,960,0,0,0,0,0,0,1
6658,1,961,0,1,0,0,0,0,0
6660,1,962,0,0,0,0,0,0,1
6661,1,1927,0,1,1,0,0,0,0
6662,1,965,1,0,0,0,0,0,0
6663,1,966,0,1,0,0,0,0,0
6664,1,1935,0,0,1,0,0,0,1
6665,1,969,0,0,1,0,0,0,0
6666,1,970,0,0,1,0,0,0,0
6667,1,971,0,1,0,0,0,0,0
6667,2,972,0,1,0,0,0,0,0
6668,1,973,0,0,1,0,0,0,0
6669,1,974,0,1,0,0,0,0,0
6670,1,975,0,1,0,0,0,0,0
6671,1,976,0,0,0,0,0,0,1
6672,1,977,0,0,0,0,0,0,1
6673,1,978,0,0,1,0,0,0,0
6674,1,979,0,0,1,0,0,0,0
6675,1,980,0,0,0,0,0,0,1
6676,1,981,0,0,1,0,0,0,0
6677,1,982,0,0,1,0,0,0,0
6678,1,983,0,1,0,0,0,0,0
6679,1,6909,1,1,1,1,1,1,1
6680,1,991,0,0,0,0,0,0,1
6681,1,992,0,0,1,0,0,0,0
6682,1,993,0,0,1,0,0,0,0
6682,2,994,0,0,1,0,0,0,0
6683,1,995,0,0,1,0,0,0,0
6684,1,996,0,0,1,0,0,0,0
6685,1,997,0,0,1,0,0,0,0
6686,1,998,0,0,0,0,0,0,1
6687,1,999,0,1,0,0,0,0,0
6688,1,1000,0,0,1,0,0,0,0
6689,1,1001,0,0,1,0,0,0,0
6690,1,1051,0,1,0,0,0,0,0
6691,1,1054,0,0,1,0,0,0,0
6692,1,7490,1,1,1,1,1,1,1
6693,1,7637,1,1,1,1,1,1,1
6694,1,7784,1,1,1,1,1,1,1
6695,1,7931,1,1,1,1,1,1,1
6696,1,1145,0,0,1,0,0,0,0
6696,2,1148,0,0,0,0,0,0,1
6697,1,1151,0,0,0,0,0,0,1
6698,1,1154,0,1,0,0,0,0,0
6699,1,1157,0,0,0,0,0,0,1
6700,1,1160,0,0,0,0,0,0,1
6701,1,1163,0,0,0,0,0,0,1
6702,1,1166,0,0,1,0,0,0,0
6703,1,1169,0,0,0,0,0,0,1
6704,1,1172,0,0,1,0,0,0,0
6705,1,1175,0,0,1,0,0,0,0
6706,1,1178,0,1,0,0,0,0,0
6707,1,1181,0,1,0,0,0,0,0
6708,1,1184,0,0,0,0,0,0,1
6709,1,1187,0,0,1,0,0,0,0
6710,1,1190,0,1,0,0,0,0,0
6711,1,1197,0,0,1,0,0,0,0
6712,1,1198,0,0,0,0,0,0,1
6712,2,1199,0,0,0,0,0,0,1
6713,1,1200,0,0,0,0,0,0,1
6714,1,1342,0,1,0,0,0,0,0
6714,2,1349,1,0,0,0,0,0,0
6715,1,1350,0,0,1,0,0,0,0
6716,1,1352,0,0,1,0,0,0,0
6717,1,1354,0,1,0,0,0,0,0
6718,1,9513,1,1,1,1,1,1,1
6719,1,1363,0,0,0,0,0,0,1
6720,1,1364,0,0,1,0,0,0,0
6721,1,1365,0,0,0,0,0,0,1
6722,1,9583,1,1,1,1,1,1,1
6723,1,1373,0,0,1,0,0,0,0
6724,1,1374,0,0,1,0,0,0,0
6725,1,1375,0,1,0,0,0,0,0
6726,1,1376,0,1,0,0,0,0,0
6727,1,9660,1,1,1,1,1,1,1
6728,1,1384,0,0,1,0,0,0,0
6729,1,1385,1,0,0,0,0,0,0
6730,1,1386,0,0,0,0,0,0,1
6731,1,1387,0,0,1,0,0,0,0
6732,1,1388,0,1,0,0,0,0,0
6733,1,1389,0,1,0,0,0,0,0
6733,2,1390,0,0,0,0,0,0,1
6734,1,1391,0,1,0,0,0,0,0
6735,1,1392,0,0,1,0,0,0,0
6736,1,1393,0,1,0,0,0,0,0
6737,1,1394,0,0,0,0,0,0,1
6738,1,1395,0,0,1,0,0,0,0
6739,1,1396,0,1,0,0,0,0,0
6740,1,1397,0,1,0,0,0,0,0
6741,1,1398,0,0,0,0,0,1,0
6742,1,1399,0,0,1,0,0,0,0
6743,1,1400,0,0,1,0,0,0,0
6744,1,1525,0,1,0,0,0,0,0
6747,1,1528,0,0,0,0,0,0,1
6748,1,1530,0,0,1,0,0,0,0
6750,1,1532,0,1,0,0,0,0,0
6750,2,1534,0,1,0,0,0,0,0
6750,3,1536,0,1,0,0,0,0,0
6751,1,1538,0,0,1,0,0,0,0
6751,2,1540,0,0,1,0,0,0,0
6752,1,1542,0,1,0,0,0,0,0
6753,1,1544,0,1,0,0,0,0,0
6754,1,1546,0,1,0,0,0,0,0
6755,1,1548,0,1,0,0,0,0,0
6756,1,1550,0,0,1,0,0,0,0
6757,1,4662,1,0,1,0,0,0,1
6758,1,1558,0,0,1,0,0,0,0
6759,1,1560,0,0,0,0,0,1,0
6760,1,1562,0,0,0,0,0,0,1
6761,1,1564,0,0,0,0,0,0,1
6762,1,1566,0,1,0,0,0,0,0
6763,1,1568,0,1,0,0,0,0,0
6764,1,1570,0,0,1,0,0,0,0
6765,1,1572,0,0,1,0,0,0,0
6765,2,1574,0,0,1,0,0,0,0
6766,1,1576,0,0,1,0,0,0,0
6767,1,1577,0,0,0,0,0,0,1
6768,1,1578,0,1,0,0,0,0,0
6769,1,1579,0,1,0,0,0,0,0
6770,1,1580,0,1,0,0,0,0,0
6771,1,1581,0,1,0,0,0,0,0
6772,1,1582,0,0,0,0,0,0,1
6773,1,1583,0,0,1,0,0,0,0
6774,1,1584,0,0,1,0,0,0,0
6775,1,6346,0,1,1,1,0,1,0
6776,1,1589,0,1,0,0,0,0,0
6777,1,1590,0,0,1,0,0,0,0
6778,1,1591,0,1,0,0,0,0,0
6779,1,1592,0,0,0,1,0,0,0
6780,1,1593,0,1,0,0,0,0,0
6781,1,11179,1,1,1,1,1,1,1
6782,1,1201,0,1,0,0,0,0,0
6783,1,1202,0,0,0,0,0,0,1
6784,1,1203,0,0,0,0,0,0,1
6785,1,1204,0,0,1,0,0,0,0
6786,1,1205,0,0,0,0,0,0,1
6787,1,1207,0,0,0,0,0,0,1
6788,1,1208,0,1,0,0,0,0,0
6789,1,1210,0,1,0,0,0,0,0
6790,1,1213,0,0,1,0,0,0,0
6791,1,1216,0,0,1,0,0,0,0
6791,2,1219,0,0,1,0,0,0,0
6792,1,1222,0,0,1,0,0,0,0
6792,2,1225,0,0,1,0,0,0,0
6793,1,1228,0,1,0,0,0,0,0
6794,1,1231,0,0,1,0,0,0,0
6795,1,1233,0,0,1,0,0,0,0
6796,1,1236,0,0,0,0,0,0,1
6796,2,1239,0,0,0,0,0,0,1
6797,1,1242,0,0,1,0,0,0,0
6798,1,1245,0,1,0,0,0,0,0
6799,1,1248,0,1,0,0,0,0,0
6800,1,1251,0,1,0,0,0,0,0
6800,2,1254,0,1,0,0,0,0,0
6801,1,1257,0,0,0,0,0,0,1
6802,1,1260,0,0,1,0,0,0,0
6803,1,1263,0,1,0,0,0,0,0
6804,1,1266,0,1,0,0,0,0,0
6805,1,1269,0,0,0,0,0,0,1
6806,1,1272,0,0,0,0,0,0,1
6807,1,1275,0,1,0,0,0,0,0
6808,1,1278,0,0,1,0,0,0,0
6809,1,1281,0,1,0,0,0,0,0
6810,1,1284,0,1,0,0,0,0,0
6810,2,1287,0,1,0,0,0,0,0
6810,3,1290,0,1,0,0,0,0,0
6810,4,1293,0,1,0,0,0,0,0
6810,5,1296,0,1,0,0,0,0,0
6811,1,1299,0,0,1,0,0,0,0
6812,1,1302,0,0,1,0,0,0,0
6814,1,5238,0,0,1,0,1,1,1
6815,1,1317,0,1,0,0,0,0,0
6816,1,1320,0,0,0,0,0,0,1
6817,1,2649,1,0,1,0,0,0,0
6817,2,1329,1,0,0,0,0,0,0
6818,1,1332,0,1,0,0,0,0,0
6819,1,1335,0,0,0,0,0,0,1
6819,2,1212,0,0,1,0,0,0,0
6820,1,1215,0,0,1,0,0,0,0
6820,2,1218,0,0,1,0,0,0,0
6821,1,1221,0,1,0,0,0,0,0
6822,1,1224,0,0,0,0,0,0,1
6823,1,1227,0,1,0,0,0,0,0
6824,1,1230,0,0,1,0,0,0,0
6825,1,1234,0,1,0,0,0,0,0
6826,1,1237,0,0,1,0,0,0,0
6827,1,1240,0,1,0,0,0,0,0
6828,1,1243,0,0,1,0,0,0,0
6829,1,1246,0,0,1,0,0,0,0
6830,1,1249,0,0,1,0,0,0,0
6831,1,1252,0,0,1,0,0,0,0
6832,1,1255,0,0,1,0,0,0,0
6833,1,1258,0,0,1,0,0,0,0
6834,1,1261,0,0,0,0,0,0,1
6835,1,1264,0,0,0,0,0,0,1
6836,1,1267,0,1,0,0,0,0,0
6837,1,1270,1,0,0,0,0,0,0
6838,1,1273,0,0,1,0,0,0,0
6839,1,1276,0,1,0,0,0,0,0
6840,1,1279,0,0,1,0,0,0,0
6841,1,1282,0,1,0,0,0,0,0
6842,1,1285,0,0,0,0,0,0,1
6843,1,1288,0,0,1,0,0,0,0
6844,1,1291,0,0,1,0,0,0,0
6845,1,1294,0,0,0,0,0,0,1
6846,1,1297,0,0,1,0,0,0,0
6847,1,1300,0,0,0,0,0,0,1
6847,2,1303,0,0,0,0,0,0,1
6848,1,1306,0,0,1,0,0,0,0
6849,1,1309,0,0,0,0,0,0,1
6850,1,1312,0,1,0,0,0,0,0
6851,1,1315,0,0,1,0,0,0,0
6852,1,1318,0,0,1,0,0,0,0
6853,1,1321,0,1,0,0,0,0,0
6855,1,1324,0,0,1,0,0,0,0
6855,2,1327,0,0,1,0,0,0,0
6856,1,1330,0,0,0,0,0,0,1
6857,1,1333,0,1,0,0,0,0,0
6858,1,1336,0,1,0,0,0,0,0
6859,1,1338,0,0,0,0,0,0,1
6860,1,1340,0,0,0,0,0,0,1
6860,2,1343,0,1,0,0,0,0,0
6862,1,1344,0,1,0,0,0,0,0
6863,1,1345,0,1,0,0,0,0,0
6864,1,1346,0,0,0,0,0,0,1
6865,1,1347,0,1,0,0,0,0,0
6866,1,1348,0,1,0,0,0,0,0
6867,1,1206,0,0,1,0,0,0,0
6868,1,1209,0,0,1,0,0,0,0
6869,1,1211,0,0,1,0,0,0,0
6870,1,1214,0,0,1,0,0,0,0
6871,1,4886,0,0,1,1,1,1,0
6872,1,1229,0,0,1,0,0,0,0
6873,1,1232,0,1,0,0,0,0,0
6874,1,1235,0,0,1,0,0,0,0
6875,1,3723,0,0,1,1,0,0,1
6876,1,1247,0,0,0,0,0,0,1
6877,1,1250,0,0,1,0,0,0,0
6878,1,1253,0,0,1,0,0,0,0
6879,1,1256,0,0,1,0,0,0,0
6880,1,8876,1,1,1,1,1,1,1
6881,1,1280,0,0,0,0,0,0,1
6882,1,1283,0,0,0,0,0,0,1
6883,1,1286,0,1,0,0,0,0,0
6884,1,1289,0,1,0,0,0,0,0
6885,1,1292,0,1,0,0,0,0,0
6886,1,1295,0,1,0,0,0,0,0
6887,1,1298,0,0,0,0,0,0,1
6889,1,1301,0,1,0,0,0,0,0
6890,1,1304,0,1,0,0,0,0,0
6891,1,1307,0,0,1,0,0,0,0
6892,1,1310,0,0,1,0,0,0,0
6893,1,1313,0,1,0,0,0,0,0
6894,1,9275,1,1,1,1,1,1,1
6895,1,1337,0,0,0,0,0,0,1
6896,1,1339,0,0,0,0,0,0,1
6897,1,1341,0,0,0,0,0,0,1
6898,1,1351,0,1,0,0,0,0,0
6898,2,1353,0,1,0,0,0,0,0
6899,1,1355,0,0,1,0,0,0,0
6900,1,1501,0,0,0,1,0,0,0
6901,1,1502,0,1,0,0,0,0,0
6902,1,1503,0,0,1,0,0,0,0
6903,1,1504,0,0,1,0,0,0,0
6904,1,1505,0,0,1,0,0,0,0
6905,1,1506,0,0,1,0,0,0,0
6906,1,10570,1,1,1,1,1,1,1
6907,1,1514,0,1,0,0,0,0,0
6908,1,1515,0,0,0,0,0,0,1
6909,1,1516,0,0,1,0,0,0,0
6910,1,1517,1,0,0,0,0,0,0
6911,1,1518,0,0,1,0,0,0,0
6912,1,1519,0,1,0,0,0,0,0
6913,1,1520,0,1,0,0,0,0,0
6914,1,1521,0,1,0,0,0,0,0
6915,1,1522,0,0,1,0,0,0,0
6916,1,1523,0,1,0,0,0,0,0
6917,1,1524,0,1,0,0,0,0,0
6918,1,1526,0,0,1,0,0,0,0
6919,1,1527,0,1,0,0,0,0,0
6920,1,1529,0,1,0,0,0,0,0
6921,1,1531,0,0,1,0,0,0,0
6922,1,1533,0,0,0,1,0,0,0
6923,1,1535,0,0,0,0,0,0,1
6924,1,1537,0,0,0,0,0,0,1
6925,1,1539,0,0,1,0,0,0,0
6926,1,1541,0,0,0,0,0,0,1
6927,1,1543,0,1,0,0,0,0,0
6928,1,1545,0,0,1,0,0,0,0
6929,1,1547,0,0,0,0,0,0,1
6930,1,1549,0,1,0,0,0,0,0
6931,1,1551,0,0,0,0,0,0,1
6932,1,1553,0,0,1,0,0,0,0
6932,2,1555,0,0,1,0,0,0,0
6933,1,1557,0,0,1,0,0,0,0
6935,1,1559,1,0,0,0,0,0,0
6936,1,1561,0,1,0,0,0,0,0
6937,1,1563,0,0,1,0,0,0,0
6938,1,1565,0,0,0,0,0,0,1
6939,1,1567,0,0,0,0,0,0,1
6940,1,1569,0,1,0,0,0,0,0
6941,1,1571,0,0,1,0,0,0,0
6942,1,1573,0,0,0,0,0,0,1
6943,1,1575,0,0,0,0,0,0,1
6943,2,1451,0,0,1,0,0,0,0
6944,1,1452,0,1,0,0,0,0,0
6945,1,1453,0,1,0,0,0,0,0
6946,1,1454,0,0,0,0,0,0,1
6947,1,1455,0,0,0,0,0,0,1
6948,1,1456,0,1,0,0,0,0,0
6949,1,1457,0,1,0,0,0,0,0
6950,1,1458,0,0,1,0,0,0,0
6951,1,1459,0,1,0,0,0,0,0
6952,1,1460,0,0,1,0,0,0,0
6953,1,2923,0,1,1,0,0,0,0
6953,2,2927,0,1,1,0,0,0,0
6953,3,7335,0,1,1,1,1,0,1
6954,1,1470,0,0,0,0,0,0,1
6955,1,1471,0,0,1,0,0,0,0
6956,1,1472,0,0,1,0,0,0,0
6956,2,1473,0,0,1,0,0,0,0
6956,3,1474,0,0,1,0,0,0,0
6957,1,1475,0,0,0,0,0,0,1
6958,1,1476,0,0,0,0,0,0,1
6959,1,1477,0,0,1,0,0,0,0
6960,1,1478,0,0,0,1,0,0,0
6961,1,1479,0,0,0,0,0,0,1
6962,1,1480,0,0,1,0,0,0,0
6963,1,1481,0,0,1,0,0,0,0
6964,1,2965,0,1,0,0,0,0,1
6964,2,2969,0,1,0,0,0,0,1
6965,1,1486,1,0,0,0,0,0,0
6966,1,1487,0,0,1,0,0,0,0
6967,1,1488,0,1,0,0,0,0,0
6968,1,1489,0,0,1,0,0,0,0
6969,1,1490,0,0,1,0,0,0,0
6970,1,1491,0,0,1,0,0,0,0
6972,1,1492,0,0,1,0,0,0,0
6973,1,1493,0,1,0,0,0,0,0
6974,1,1494,0,1,0,0,0,0,0
6975,1,1495,0,0,0,1,0,0,0
6976,1,1496,0,0,1,0,0,0,0
6977,1,1497,0,0,0,0,0,0,1
6978,1,1498,0,0,0,0,0,0,1
6979,1,1499,0,1,0,0,0,0,0
6980,1,1500,0,1,0,0,0,0,0
6981,1,9828,1,1,1,1,1,1,1
6982,1,1408,0,1,0,0,0,0,0
6983,1,1409,0,1,0,0,0,0,0
6984,1,1410,0,0,1,0,0,0,0
6985,1,1411,0,0,1,0,0,0,0
6986,1,1412,0,0,1,0,0,0,0
6987,1,1413,0,1,0,0,0,0,0
6988,1,1414,0,0,1,0,0,0,0
6989,1,1415,0,0,1,0,0,0,0
6990,1,1416,1,0,0,0,0,0,0
6991,1,1417,0,1,0,0,0,0,0
6992,1,1418,0,0,1,0,0,0,0
6993,1,1419,0,0,0,0,0,0,1
6994,1,1420,0,1,0,0,0,0,0
6995,1,1421,0,0,0,0,0,0,1
